time,Import T1 kWh,Import T2 kWh,Export T1 kWh,Export T2 kWh,L1 max W,L2 max W,L3 max W
2025-01-08 19:45,23604.723,16237.185,5903.154,13809.244,62,45,72
2025-01-08 20:00,23604.723,16237.302,5903.154,13809.244,47,64,37
2025-01-08 20:15,23604.723,16237.403,5903.154,13809.244,72,51,30
2025-01-08 20:30,23604.723,16237.521,5903.154,13809.244,50,61,73
2025-01-08 20:45,23604.723,16237.663,5903.154,13809.244,91,68,73
2025-01-08 21:00,23604.723,16237.788,5903.154,13809.244,88,63,70
2025-01-08 21:15,23604.723,16237.894,5903.154,13809.244,69,47,57
2025-01-08 21:30,23604.723,16238.026,5903.154,13809.244,59,88,60
2025-01-08 21:45,23604.723,16238.156,5903.154,13809.244,84,78,69
2025-01-08 22:00,23604.723,16238.346,5903.154,13809.244,66,73,98
2025-01-08 22:15,23604.723,16238.656,5903.154,13809.244,147,123,95
2025-01-08 22:30,23604.723,16238.991,5903.154,13809.244,124,141,116
2025-01-08 22:45,23604.723,16239.323,5903.154,13809.244,165,139,131
2025-01-08 23:00,23605.098,16239.323,5903.154,13809.244,172,143,132
2025-01-08 23:15,23605.598,16239.323,5903.154,13809.244,223,208,183
2025-01-08 23:30,23605.891,16239.323,5903.154,13809.244,151,115,131
2025-01-08 23:45,23606.196,16239.323,5903.154,13809.244,150,153,140
2025-01-09 00:00,23606.543,16239.323,5903.154,13809.244,164,130,105
2025-01-09 00:15,23606.810,16239.323,5903.154,13809.244,96,104,130
2025-01-09 00:30,23607.036,16239.323,5903.154,13809.244,95,105,91
2025-01-09 00:45,23607.331,16239.323,5903.154,13809.244,127,146,95
2025-01-09 01:00,23607.680,16239.323,5903.154,13809.244,170,169,141
2025-01-09 01:15,23608.080,16239.323,5903.154,13809.244,171,145,137
2025-01-09 01:30,23608.379,16239.323,5903.154,13809.244,152,132,113
2025-01-09 01:45,23608.762,16239.323,5903.154,13809.244,168,148,122
2025-01-09 02:00,23609.184,16239.323,5903.154,13809.244,165,187,135
2025-01-09 02:15,23609.637,16239.323,5903.154,13809.244,204,199,158
2025-01-09 02:30,23609.902,16239.323,5903.154,13809.244,101,99,81
2025-01-09 02:45,23610.307,16239.323,5903.154,13809.244,146,160,134
2025-01-09 03:00,23610.789,16239.323,5903.154,13809.244,194,209,176
2025-01-09 03:15,23611.108,16239.323,5903.154,13809.244,127,123,102
2025-01-09 03:30,23611.577,16239.323,5903.154,13809.244,211,198,169
2025-01-09 03:45,23611.874,16239.323,5903.154,13809.244,119,109,101
2025-01-09 04:00,23612.271,16239.323,5903.154,13809.244,146,180,160
2025-01-09 04:15,23612.618,16239.323,5903.154,13809.244,133,141,135
2025-01-09 04:30,23613.043,16239.323,5903.154,13809.244,185,157,163
2025-01-09 04:45,23613.509,16239.323,5903.154,13809.244,173,163,159
2025-01-09 05:00,23613.833,16239.323,5903.154,13809.244,140,130,120
2025-01-09 05:15,23614.269,16239.323,5903.154,13809.244,181,180,152
2025-01-09 05:30,23614.641,16239.323,5903.154,13809.244,171,168,116
2025-01-09 05:45,23615.087,16239.323,5903.154,13809.244,190,168,149
2025-01-09 06:00,23615.473,16239.323,5903.154,13809.244,136,167,155
2025-01-09 06:15,23615.840,16239.323,5903.154,13809.244,165,141,111
2025-01-09 06:30,23616.188,16239.323,5903.154,13809.244,151,162,153
2025-01-09 06:45,23616.496,16239.323,5903.154,13809.244,144,153,110
2025-01-09 07:00,23616.496,16239.443,5903.154,13809.244,64,73,35
2025-01-09 07:15,23616.496,16239.574,5903.154,13809.244,84,88,49
2025-01-09 07:30,23616.496,16239.651,5903.154,13809.244,62,62,65
2025-01-09 07:45,23616.496,16239.719,5903.154,13809.245,45,25,34
2025-01-09 08:00,23616.496,16239.777,5903.154,13809.254,34,22,59
2025-01-09 08:15,23616.496,16239.870,5903.154,13809.255,62,61,29
2025-01-09 08:30,23616.496,16239.934,5903.154,13809.266,55,62,36
2025-01-09 08:45,23616.496,16239.943,5903.154,13809.308,14,27,43
2025-01-09 09:00,23616.496,16239.967,5903.154,13809.347,12,41,23
2025-01-09 09:15,23616.496,16239.996,5903.154,13809.389,32,32,39
2025-01-09 09:30,23616.496,16239.999,5903.154,13809.448,8,28,10
2025-01-09 09:45,23616.496,16239.999,5903.154,13809.504,9,11,10
2025-01-09 10:00,23616.496,16240.000,5903.154,13809.567,14,26,21
2025-01-09 10:15,23616.496,16240.000,5903.154,13809.653,13,37,10
2025-01-09 10:30,23616.496,16240.000,5903.154,13809.741,8,36,37
2025-01-09 10:45,23616.496,16240.013,5903.154,13809.808,40,13,6
2025-01-09 11:00,23616.496,16240.053,5903.154,13809.874,39,52,48
2025-01-09 11:15,23616.496,16240.072,5903.154,13809.962,24,11,18
2025-01-09 11:30,23616.496,16240.124,5903.154,13810.040,28,32,41
2025-01-09 11:45,23616.496,16240.163,5903.154,13810.126,24,52,53
2025-01-09 12:00,23616.496,16240.163,5903.154,13810.221,29,38,37
2025-01-09 12:15,23616.496,16240.218,5903.154,13810.283,20,31,49
2025-01-09 12:30,23616.496,16240.255,5903.154,13810.372,21,50,17
2025-01-09 12:45,23616.496,16240.394,5903.154,13810.414,98,82,73
2025-01-09 13:00,23616.496,16240.415,5903.154,13810.502,45,41,6
2025-01-09 13:15,23616.496,16240.528,5903.154,13810.564,72,65,57
2025-01-09 13:30,23616.496,16240.649,5903.154,13810.618,72,92,85
2025-01-09 13:45,23616.496,16240.791,5903.154,13810.651,97,93,78
2025-01-09 14:00,23616.496,16240.892,5903.154,13810.684,49,40,48
2025-01-09 14:15,23616.496,16241.040,5903.154,13810.708,52,97,91
2025-01-09 14:30,23616.496,16241.196,5903.154,13810.728,54,78,87
2025-01-09 14:45,23616.496,16241.400,5903.154,13810.728,77,80,88
2025-01-09 15:00,23616.496,16241.529,5903.154,13810.741,72,81,61
2025-01-09 15:15,23616.496,16241.742,5903.154,13810.741,87,100,98
2025-01-09 15:30,23616.496,16241.899,5903.154,13810.741,90,85,63
2025-01-09 15:45,23616.496,16242.059,5903.154,13810.741,81,103,56
2025-01-09 16:00,23616.496,16242.221,5903.154,13810.741,84,106,92
2025-01-09 16:15,23616.496,16242.328,5903.154,13810.741,87,58,67
2025-01-09 16:30,23616.496,16242.476,5903.154,13810.741,76,92,44
2025-01-09 16:45,23616.496,16242.627,5903.154,13810.741,90,79,50
2025-01-09 17:00,23616.496,16242.726,5903.154,13810.741,36,80,53
2025-01-09 17:15,23616.496,16242.830,5903.154,13810.741,54,81,69
2025-01-09 17:30,23616.496,16242.952,5903.154,13810.741,73,70,36
2025-01-09 17:45,23616.496,16243.058,5903.154,13810.741,55,49,33
2025-01-09 18:00,23616.496,16243.150,5903.154,13810.741,71,42,70
2025-01-09 18:15,23616.496,16243.223,5903.154,13810.741,35,30,38
2025-01-09 18:30,23616.496,16243.299,5903.154,13810.741,63,38,55
2025-01-09 18:45,23616.496,16243.390,5903.154,13810.741,66,49,73
2025-01-09 19:00,23616.496,16243.489,5903.154,13810.741,51,48,67
2025-01-09 19:15,23616.496,16243.568,5903.154,13810.741,27,43,34
2025-01-09 19:30,23616.496,16243.631,5903.154,13810.741,40,43,26
2025-01-09 19:45,23616.496,16243.742,5903.154,13810.741,88,74,49
2025-01-09 20:00,23616.496,16243.859,5903.154,13810.741,89,55,83
2025-01-09 20:15,23616.496,16243.972,5903.154,13810.741,76,40,64
2025-01-09 20:30,23616.496,16244.050,5903.154,13810.741,41,70,67
2025-01-09 20:45,23616.496,16244.150,5903.154,13810.741,68,69,30
2025-01-09 21:00,23616.496,16244.254,5903.154,13810.741,61,79,78
2025-01-09 21:15,23616.496,16244.352,5903.154,13810.741,64,54,51
2025-01-09 21:30,23616.496,16244.498,5903.154,13810.741,98,94,55
2025-01-09 21:45,23616.496,16244.620,5903.154,13810.741,58,55,50
2025-01-09 22:00,23616.496,16244.755,5903.154,13810.741,56,96,46
2025-01-09 22:15,23616.496,16245.030,5903.154,13810.741,127,135,82
2025-01-09 22:30,23616.496,16245.414,5903.154,13810.741,164,157,154
2025-01-09 22:45,23616.496,16245.888,5903.154,13810.741,201,182,173
2025-01-09 23:00,23616.946,16245.888,5903.154,13810.741,182,171,183
2025-01-09 23:15,23617.234,16245.888,5903.154,13810.741,130,134,88
2025-01-09 23:30,23617.606,16245.888,5903.154,13810.741,141,159,118
2025-01-09 23:45,23617.996,16245.888,5903.154,13810.741,136,179,129
2025-01-10 00:00,23618.217,16245.888,5903.154,13810.741,93,88,101
2025-01-10 00:15,23618.474,16245.888,5903.154,13810.741,110,112,87
2025-01-10 00:30,23618.725,16245.888,5903.154,13810.741,111,111,100
2025-01-10 00:45,23618.978,16245.888,5903.154,13810.741,124,131,89
2025-01-10 01:00,23619.342,16245.888,5903.154,13810.741,162,154,133
2025-01-10 01:15,23619.732,16245.888,5903.154,13810.741,166,136,128
2025-01-10 01:30,23619.998,16245.888,5903.154,13810.741,132,125,113
2025-01-10 01:45,23620.407,16245.888,5903.154,13810.741,178,179,125
2025-01-10 02:00,23620.806,16245.888,5903.154,13810.741,155,169,159
2025-01-10 02:15,23621.228,16245.888,5903.154,13810.741,170,182,161
2025-01-10 02:30,23621.548,16245.888,5903.154,13810.741,119,134,139
2025-01-10 02:45,23621.862,16245.888,5903.154,13810.741,150,143,105
2025-01-10 03:00,23622.200,16245.888,5903.154,13810.741,150,149,150
2025-01-10 03:15,23622.685,16245.888,5903.154,13810.741,187,198,185
2025-01-10 03:30,23623.170,16245.888,5903.154,13810.741,190,195,185
2025-01-10 03:45,23623.547,16245.888,5903.154,13810.741,136,141,133
2025-01-10 04:00,23623.903,16245.888,5903.154,13810.741,141,162,147
2025-01-10 04:15,23624.395,16245.888,5903.154,13810.741,195,219,184
2025-01-10 04:30,23624.780,16245.888,5903.154,13810.741,135,142,161
2025-01-10 04:45,23625.115,16245.888,5903.154,13810.741,164,122,113
2025-01-10 05:00,23625.411,16245.888,5903.154,13810.741,133,138,91
2025-01-10 05:15,23625.770,16245.888,5903.154,13810.741,130,131,123
2025-01-10 05:30,23626.051,16245.888,5903.154,13810.741,122,117,98
2025-01-10 05:45,23626.371,16245.888,5903.154,13810.741,119,144,105
2025-01-10 06:00,23626.765,16245.888,5903.154,13810.741,157,167,147
2025-01-10 06:15,23627.122,16245.888,5903.154,13810.741,153,133,151
2025-01-10 06:30,23627.480,16245.888,5903.154,13810.741,172,165,143
2025-01-10 06:45,23627.837,16245.888,5903.154,13810.741,146,154,141
2025-01-10 07:00,23627.837,16245.978,5903.154,13810.741,57,47,35
2025-01-10 07:15,23627.837,16246.054,5903.154,13810.741,34,48,40
2025-01-10 07:30,23627.837,16246.123,5903.154,13810.741,72,54,39
2025-01-10 07:45,23627.837,16246.210,5903.154,13810.741,44,80,26
2025-01-10 08:00,23627.837,16246.269,5903.154,13810.749,47,45,32
2025-01-10 08:15,23627.837,16246.352,5903.154,13810.752,53,43,40
2025-01-10 08:30,23627.837,16246.413,5903.154,13810.765,60,65,61
2025-01-10 08:45,23627.837,16246.456,5903.154,13810.790,32,41,25
2025-01-10 09:00,23627.837,16246.456,5903.154,13810.842,40,29,39
2025-01-10 09:15,23627.837,16246.472,5903.154,13810.889,25,6,13
2025-01-10 09:30,23627.837,16246.486,5903.154,13810.933,10,22,21
2025-01-10 09:45,23627.837,16246.486,5903.154,13810.987,5,9,0
2025-01-10 10:00,23627.837,16246.486,5903.154,13811.060,31,23,29
2025-01-10 10:15,23627.837,16246.486,5903.154,13811.148,48,9,3
2025-01-10 10:30,23627.837,16246.486,5903.154,13811.224,11,12,16
2025-01-10 10:45,23627.837,16246.486,5903.154,13811.313,49,45,15
2025-01-10 11:00,23627.837,16246.518,5903.154,13811.385,12,22,38
2025-01-10 11:15,23627.837,16246.518,5903.154,13811.494,13,30,24
2025-01-10 11:30,23627.837,16246.518,5903.154,13811.592,40,46,2
2025-01-10 11:45,23627.837,16246.526,5903.154,13811.684,33,43,21
2025-01-10 12:00,23627.837,16246.613,5903.154,13811.746,43,37,41
2025-01-10 12:15,23627.837,16246.631,5903.154,13811.833,23,43,12
2025-01-10 12:30,23627.837,16246.664,5903.154,13811.915,48,61,53
2025-01-10 12:45,23627.837,16246.748,5903.154,13811.978,34,44,35
2025-01-10 13:00,23627.837,16246.857,5903.154,13812.033,86,78,35
2025-01-10 13:15,23627.837,16246.998,5903.154,13812.067,99,55,50
2025-01-10 13:30,23627.837,16247.086,5903.154,13812.121,71,78,48
2025-01-10 13:45,23627.837,16247.188,5903.154,13812.172,79,59,52
2025-01-10 14:00,23627.837,16247.279,5903.154,13812.219,77,60,62
2025-01-10 14:15,23627.837,16247.463,5903.154,13812.228,75,98,76
2025-01-10 14:30,23627.837,16247.620,5903.154,13812.240,92,89,57
2025-01-10 14:45,23627.837,16247.746,5903.154,13812.251,60,78,60
2025-01-10 15:00,23627.837,16247.942,5903.154,13812.251,114,79,59
2025-01-10 15:15,23627.837,16248.093,5903.154,13812.252,72,98,49
2025-01-10 15:30,23627.837,16248.256,5903.154,13812.252,90,100,79
2025-01-10 15:45,23627.837,16248.378,5903.154,13812.252,68,83,56
2025-01-10 16:00,23627.837,16248.529,5903.154,13812.252,61,64,47
2025-01-10 16:15,23627.837,16248.670,5903.154,13812.252,85,90,66
2025-01-10 16:30,23627.837,16248.806,5903.154,13812.252,63,50,63
2025-01-10 16:45,23627.837,16248.950,5903.154,13812.252,63,91,74
2025-01-10 17:00,23627.837,16249.092,5903.154,13812.252,89,52,65
2025-01-10 17:15,23627.837,16249.232,5903.154,13812.252,72,99,87
2025-01-10 17:30,23627.837,16249.343,5903.154,13812.252,85,43,52
2025-01-10 17:45,23627.837,16249.424,5903.154,13812.252,34,74,38
2025-01-10 18:00,23627.837,16249.499,5903.154,13812.252,41,62,62
2025-01-10 18:15,23627.837,16249.588,5903.154,13812.252,78,37,75
2025-01-10 18:30,23627.837,16249.664,5903.154,13812.252,68,53,28
2025-01-10 18:45,23627.837,16249.729,5903.154,13812.252,43,64,29
2025-01-10 19:00,23627.837,16249.814,5903.154,13812.252,49,64,45
2025-01-10 19:15,23627.837,16249.891,5903.154,13812.252,72,46,60
2025-01-10 19:30,23627.837,16249.976,5903.154,13812.252,64,76,41
2025-01-10 19:45,23627.837,16250.060,5903.154,13812.252,29,75,27
2025-01-10 20:00,23627.837,16250.157,5903.154,13812.252,52,33,48
2025-01-10 20:15,23627.837,16250.238,5903.154,13812.252,77,72,41
2025-01-10 20:30,23627.837,16250.343,5903.154,13812.252,72,45,37
2025-01-10 20:45,23627.837,16250.446,5903.154,13812.252,59,73,45
2025-01-10 21:00,23627.837,16250.590,5903.154,13812.252,75,86,56
2025-01-10 21:15,23627.837,16250.738,5903.154,13812.252,62,82,88
2025-01-10 21:30,23627.837,16250.905,5903.154,13812.252,99,77,52
2025-01-10 21:45,23627.837,16251.061,5903.154,13812.252,57,103,67
2025-01-10 22:00,23627.837,16251.250,5903.154,13812.252,73,115,70
2025-01-10 22:15,23627.837,16251.694,5903.154,13812.252,195,204,173
2025-01-10 22:30,23627.837,16252.026,5903.154,13812.252,149,151,108
2025-01-10 22:45,23627.837,16252.453,5903.154,13812.252,192,195,153
2025-01-10 23:00,23628.284,16252.453,5903.154,13812.252,161,170,161
2025-01-10 23:15,23628.653,16252.453,5903.154,13812.252,133,158,146
2025-01-10 23:30,23629.061,16252.453,5903.154,13812.252,167,174,149
2025-01-10 23:45,23629.372,16252.453,5903.154,13812.252,143,120,124
2025-01-11 00:00,23629.676,16252.453,5903.154,13812.252,153,139,106
2025-01-11 00:15,23629.932,16252.453,5903.154,13812.252,132,125,81
2025-01-11 00:30,23630.221,16252.453,5903.154,13812.252,113,121,108
2025-01-11 00:45,23630.444,16252.453,5903.154,13812.252,100,117,95
2025-01-11 01:00,23630.754,16252.453,5903.154,13812.252,122,120,135
2025-01-11 01:15,23631.136,16252.453,5903.154,13812.252,140,180,117
2025-01-11 01:30,23631.501,16252.453,5903.154,13812.252,145,127,130
2025-01-11 01:45,23631.769,16252.453,5903.154,13812.252,94,114,93
2025-01-11 02:00,23632.065,16252.453,5903.154,13812.252,151,119,123
2025-01-11 02:15,23632.483,16252.453,5903.154,13812.252,190,188,126
2025-01-11 02:30,23632.950,16252.453,5903.154,13812.252,179,173,143
2025-01-11 02:45,23633.399,16252.453,5903.154,13812.252,160,186,175
2025-01-11 03:00,23633.686,16252.453,5903.154,13812.252,142,142,109
2025-01-11 03:15,23633.966,16252.453,5903.154,13812.252,138,121,97
2025-01-11 03:30,23634.365,16252.453,5903.154,13812.252,159,170,157
2025-01-11 03:45,23634.689,16252.453,5903.154,13812.252,142,148,142
2025-01-11 04:00,23635.029,16252.453,5903.154,13812.252,139,149,126
2025-01-11 04:15,23635.313,16252.453,5903.154,13812.252,121,139,104
2025-01-11 04:30,23635.824,16252.453,5903.154,13812.252,181,218,169
2025-01-11 04:45,23636.309,16252.453,5903.154,13812.252,170,204,162
2025-01-11 05:00,23636.661,16252.453,5903.154,13812.252,131,128,151
2025-01-11 05:15,23637.149,16252.453,5903.154,13812.252,210,213,160
2025-01-11 05:30,23637.541,16252.453,5903.154,13812.252,156,175,138
2025-01-11 05:45,23637.827,16252.453,5903.154,13812.252,137,134,128
2025-01-11 06:00,23638.263,16252.453,5903.154,13812.252,197,185,138
2025-01-11 06:15,23638.698,16252.453,5903.154,13812.252,193,188,140
2025-01-11 06:30,23639.049,16252.453,5903.154,13812.252,129,133,125
2025-01-11 06:45,23639.308,16252.453,5903.154,13812.252,110,116,103
2025-01-11 07:00,23639.445,16252.453,5903.154,13812.252,87,94,57
2025-01-11 07:15,23639.533,16252.453,5903.154,13812.252,32,79,65
2025-01-11 07:30,23639.638,16252.453,5903.154,13812.252,74,50,45
2025-01-11 07:45,23639.720,16252.453,5903.154,13812.252,58,36,56
2025-01-11 08:00,23639.793,16252.453,5903.159,13812.252,36,49,52
2025-01-11 08:15,23639.834,16252.453,5903.175,13812.252,40,62,12
2025-01-11 08:30,23639.895,16252.453,5903.197,13812.252,63,33,66
2025-01-11 08:45,23639.915,16252.453,5903.229,13812.252,34,45,36
2025-01-11 09:00,23639.944,16252.453,5903.271,13812.252,37,35,57
2025-01-11 09:15,23639.975,16252.453,5903.307,13812.252,31,36,48
2025-01-11 09:30,23639.975,16252.453,5903.377,13812.252,41,45,50
2025-01-11 09:45,23639.975,16252.453,5903.435,13812.252,2,15,33
2025-01-11 10:00,23639.982,16252.453,5903.499,13812.252,26,35,50
